Attr1;Attr2;Attr3;Attr4;Attr5;Attr6;Attr7;Attr8;Attr9;Attr10;Attr11;Attr12;Attr13;Attr14;Attr15;Attr16;Attr17;Attr18;Attr19;Attr20;Attr22;Attr23;Attr24;Attr25;Attr26;Attr28;Attr30;Attr31;Attr32;Attr33;Attr34;Attr35;Attr36;Attr38;Attr39;Attr40;Attr41;Attr42;Attr43;Attr44;Attr45;Attr46;Attr47;Attr48;Attr49;Attr50;Attr51;Attr52;Attr53;Attr54;Attr56;Attr57;Attr58;Attr59;Attr60;Attr61;Attr62;Attr63;Attr64;Class;Sample
0,11673;0,25377;0,62485;3,6102;125,64;0;0,11673;2,9405;1,6313;0,74623;0,11764;0,48759;0,094133;0,11673;603,21;0,6051;3,9405;0,11673;0,071556;22,725;0,10603;0,071556;0,39121;0,74619;0,6051;4,6029;-0,054174;0,072091;57,031;6,4001;6,0374;0,099134;1,6313;0,74623;0,060771;1,4351;0,059213;0,064997;116,51;93,781;1,1493;3,1859;24,196;0,069198;0,04242;3,4056;0,23939;0,15625;5,497;5,497;0,060771;0,15642;0,92932;0;16,061;3,8921;53,565;6,8142;12,017;NB;U
0,073918;0,10568;0,657661;7,6403;186,876;0,18277;0,093039;6,1535;1,0658;0,65031;0,093039;0,88784;0,14963;0,093039;309,36;1,1798;9,4623;0,093039;0,11165;13,487;0,047492;0,088703;0,23752;0,65031;0,99892;3,4906;-0,176549;0,11165;48,922;7,4609;0,44938;0,047492;0,89784;0,6512;0,056991;3,611065;0,043902;0,056991;55,929;42,443;2,4007;6,081655;14,375;0,015842;0,019011;6,946005;0,10479;0,13403;3,2621;3,2666;0,061775;0,11367;0,93823;0,001369;27,064;8,5999;45,9;7,9521;4,1801;NB;U
-0,012103;0,62799;0,043233;1,1135;-153,197;-0,08831;-0,015257;0,56397;1,0324;0,35417;-0,015257;-0,040068;0,056767;-0,015257;6486,3;0,056272;1,5924;-0,015257;-0,024508;124,218;0,024181;-0,019442;-0,10704;0,35417;0,061294;0,075059;0,99962;-0,024508;230,5;1,5835;0,038505;0,024181;0,63245;0,60138;0,038844;0,25363;0,27611;0,038844;191,98;62,402;-0,054764;0,53313;133,78;-0,026414;-0,042432;0,67518;0,38077;0,63151;0,61488;1,0441;0,031421;-0,034173;0,96858;0,69803;2,93837;5,8492;223,26;1,6349;1,0808;NB;U
-0,12221;0,80574;0,040461;1,0518;-78,112;0;-0,12801;0,24109;2,446;0,19426;-0,10306;-0,277309;-0,06363;-0,12801;-1737,1;-0,126267;1,2411;-0,12801;-0,095831;79,994;-0,081914;-0,096549;-0,23196;0,1488;-0,126917;0,22738;0,32601;-0,062336;115,29;3,1659;3,071;-0,028431;2,446;0,20792;-0,011623;0,045407;-0,204356;-0,046673;117,37;37,38;-0,44054;0,36591;79,075;-0,17926;-0,073286;1,0202;0,78159;0,31587;1,0917;1,1684;-0,011623;-0,329713;1,08138;0,070342;4,5629;9,7645;116,63;3,1295;13,746;NB;U
0,004778;0,88003;-0,16011;0,79873;-52,862;0,080306;0,006394;0,13628;1,0081;0,11993;0,006394;0,008037;0,007663;0,006394;8030,315;0,027585;1,1363;0,006394;0,002018;32,367;0,025489;0,001508;0,1004;0,11993;0,02575;-0,343879;0,27774;0,002018;92,397;3,9503;0,028964;0,025489;3,1701;0,20445;0,008046;0,022606;0,66708;0,008046;71,138;38,771;0,017009;0,4456;32,628;0,007607;0,002401;0,72202;0,792832;0,25314;0,32895;0,56075;0,008004;0,03984;0,992;0,7047;11,277;9,4143;91,658;3,9822;8,6888;NB;U
-0,12221;0,909177;-0,163267;0,692595;-153,197;-0,255353;-0,12801;0,077354;2,326;0,071786;-0,103085;-0,084621;-0,06363;-0,12801;-3415,915;-0,051439;1,09994;-0,12801;-0,10245;22,324;-0,081914;-0,10243;-0,299619;-0,030869;-0,051421;-0,343879;1,000054;-0,090276;269,582;1,40345;0,85664;-0,081914;2,326;0,166368;-0,069571;0,009881;-0,204356;-0,069043;94,234;71,91;-1,069795;0,325332;20,219;-0,193048;-0,13488;0,469432;0,792832;0,712566;0,176913;0,530704;-0,075569;0,11925;1,08138;0;16,35;5,0758;248,908;1,46642;5,8305;NB;U
-0,12221;0,8294;-0,163267;0,75449;-71,759;-0,255353;-0,12801;0,077354;0,8836;0,071786;-0,103085;-0,277309;-0,06363;-0,12801;-1121,3;-0,126267;1,2057;-0,12801;-0,112564;48,505;-0,081914;-0,102722;-0,299619;-0,030869;-0,126917;-0,343879;0,35878;-0,090276;110,16;3,3132;-0,056105;-0,081914;2,3417;0,166368;-0,069571;0,009881;-0,11368;-0,069043;93,336;44,83;-1,069795;0,36544;42,859;-0,193048;-0,145044;0,71524;0,78625;0,30182;0,176913;0,530704;-0,075569;0,586253;1,08138;0;7,5249;8,1418;124,68;2,9276;5,6586;NB;U
0,005884;0,271;0,657661;3,4728;66,848;0,449716;0,008862;2,69;2,4123;0,729;0,013959;0,0327;0,011309;0,008862;3625,8;0,10067;3,69;0,008862;0,003674;28,547;-0,006231;0,002439;0,13281;0,67876;0,089679;7,244105;0,11234;0,005767;40,882;8,928;8,928;-0,007178;2,4123;0,729;-0,002976;0,13132;0,74114;-0,002583;137,01;108,46;0,031186;2,7765;28,463;-0,02465;-0,010218;3,4728;0,271;0,11201;7,856195;8,00544;-0,002976;0,008071;0,99636;0;12,786;3,3651;41,004;8,9016;39,3715;NB;U
0,090458;0,29988;0,33717;2,3154;30,825;0;0,11368;2,3347;1,2699;0,70012;0,15605;0,4435;0,11348;0,11368;759,49;0,48058;3,3347;0,11368;0,089516;68,148;0,15412;0,071231;0,70253;0,62667;0,40315;0,82944;0,17036;0,093728;83,315;4,381;3,7446;0,147;1,2699;0,71705;0,11575;0,35134;0,054163;0,12136;144,7;76,548;0,38151;1,3904;77,069;0,12368;0,097391;1,9791;0,25632;0,22826;1,7223;1,7639;0,11575;0,1292;0,91158;0,024177;5,356;4,7682;73,671;4,9545;3,124;NB;U
0,006259;0,79624;0,15802;1,1985;-153,197;-0,11861;0,020916;0,12158;1,0768;0,096808;0,020916;0,026268;0,027425;0,020916;8030,315;0,036913;1,2559;0,020916;0,019516;59,59;0,090027;0,00584;-0,049056;0,096808;0,018506;3,4544;0,72908;0,019516;269,582;1,40345;0,11307;0,090027;1,0912;0,166368;0,084003;0,88088;0,26576;0,084003;86,121;26,531;0,035773;0,97871;64,168;0,081551;0,076094;1,1985;0,792832;0,712566;2,1163;2,1163;0,071349;0,064655;0,92865;0;6,1252;13,758;248,908;1,46642;23,429;NB;U
0,007764;0,34263;0,33815;1,9869;105,13;0;0,007764;1,9186;1,081;0,65737;0,009396;0,022661;0,044999;0,007764;2571;0,14197;2,9186;0,007764;0,007183;12,176;0,007906;0,007183;0,06184;0,63759;0,14197;1,0593;0,19673;0,008135;116,55;3,1316;3,1316;0,007987;1,081;0,65737;0,007389;0,38133;0,23412;0,007314;185,76;153,207;0,21532;1,8817;12,267;-0,032971;-0,030502;1,9869;0,34263;0,31933;2,0593;2,0593;0,007389;0,011811;0,99286;0;29,977;2,382385;115,69;3,1549;3,3862;NB;U
-0,12221;0,909177;-0,163267;0,692595;-138,65;-0,25396;-0,12801;0,077354;1,1125;0,071786;-0,103085;-0,277309;-0,06363;-0,12801;-955,01;-0,126267;1,09994;-0,12801;-0,112564;7,8836;-0,081914;-0,102722;-0,299619;-0,030869;-0,126917;-0,343879;1,000054;-0,090276;235,09;1,5526;1,5526;-0,081914;1,1125;0,166368;-0,069571;0,009881;-0,09358;-0,069043;198,04;153,207;-1,069795;0,47017;4,78758;-0,193048;-0,145044;0,4893;0,792832;0,64409;0,176913;0,530704;-0,075569;0,586253;1,08138;0;46,299;2,382385;248,908;1,46642;2,8865;NB;U
-0,10371;0,6046;-0,163267;0,692595;-142,56;-0,042045;-0,10679;0,65146;0,97685;0,39387;-0,103085;-0,19809;-0,06257;-0,10679;-2902,8;-0,12574;1,654;-0,10679;-0,087893;59,473;-0,042817;-0,085356;-0,019205;0,39387;-0,12064;-0,343879;0,4893;-0,087893;158,21;2,3071;-0,056105;-0,042817;1,2172;0,45937;-0,035241;0,025664;-0,204356;-0,035241;74,083;21,56805;-0,52385;0,325332;58,097;-0,073584;-0,060564;0,469432;0,5391;0,43344;0,53257;0,62113;-0,023695;-0,2633;1,0237;0,1663;6,1372;16,92325;161,95;2,2537;1,6428;NB;U
0,063966;0,67528;0,06619;1,249;-67,527;0;0,084193;0,48086;1,3215;0,32472;0,12606;0,31674;0,086953;0,084193;2145;0,17016;1,4809;0,084193;0,063711;77,512;0,093606;0,048405;0,30676;0,31421;0,14021;0,099088;0,49412;0,063722;79,704;4,5795;1,8026;0,10421;1,3215;0,67238;0,078856;0,11451;0,18106;0,070835;83,293;21,56805;0,22793;0,325332;84,147;0,062893;0,047593;0,49165;0,26581;0,21837;0,48611;1,0066;0,078856;0,19699;0,93797;1,0707;4,709;16,92325;73,419;4,9715;1,9783;NB;U
0,013711;0,84815;-0,063553;0,92492;-122,41;0,12159;0,017874;0,17904;1,1612;0,15185;0,050077;0,021117;0,037421;0,017874;7124,5;0,051232;1,179;0,017874;0,015393;99,873;0,032458;0,011808;-0,019261;0,1353;0,046323;-0,29271;0,72473;0,023165;266,02;1,40345;1,3693;-0,000212;1,1612;0,166368;-0,000182;0,013641;0,48714;0,027953;228,4495;142,59;0,043153;0,54955;99,855;0,00688;0,005925;0,92305;0,792832;0,712566;0,69939;0,69939;-0,000182;0,090291;0,98531;0;3,6546;2,5598;248,908;1,46642;5,3481;NB;U
0,040758;0,2714;0,2571;1,9473;-9,6752;-0,069436;0,038056;2,6224;1,041;0,71174;0,038056;0,14022;0,08243;0,038056;739,76;0,4934;3,6846;0,038056;0,023425;66,507;0,069108;0,025089;-0,070233;0,71174;0,50336;0,54527;0,13263;0,023425;63,477;5,7501;0,25463;0,069108;1,6402;0,71174;0,04254;0,20776;0,05409;0,04254;106,07;39,566;0,13769;0,85661;69,232;-0,026748;-0,016465;1,9473;0,2714;0,17391;1,5095;1,5095;0,039359;0,057265;0,96064;0;5,4881;9,2251;60,978;5,9857;3,4455;NB;U
0,000579;0,7455;0,657661;4,3012;-32,022;0,006156;0,002218;0,33762;1,1649;0,2517;0,002218;0,010496;0,018717;0,002218;8030,315;0,01066;1,3414;0,002218;0,005223;124,218;0,028917;0,001364;0,009397;0,2517;0,008462;7,244105;1,000054;0,005223;211,58;1,7251;0,038789;0,028917;0,545581;0,78591;0,068104;0,009881;0,70742;0,068104;228,4495;153,207;0,000794;0,85053;138,848;0,023187;0,054611;1,219;0,21128;0,57966;2,7592;8,00544;0,14155;0,0023;0,85845;1,411275;2,93837;2,382385;181,63;2,0096;4,6545;NB;U
0,067001;0,17882;0,657661;4,9248;186,876;0,26355;0,083725;4,5787;1,072;0,81877;0,083725;0,47465;0,097198;0,083725;708,17;0,51541;5,5921;0,083725;0,088294;37,727;0,060379;0,070658;0,3271;0,81877;0,42189;5,2734;-0,176549;0,088294;72,784;5,0148;0,33764;0,060379;0,97439;0,8212;0,063674;2,6925;0,085425;0,063674;151,57;113,84;0,6836;4,3692;40,442;0,051936;0,05477;4,8579;0,17639;0,19941;6,2366;6,2551;0,067139;0,081831;0,93286;0,002968;9,6748;3,2062;67,897;5,3758;7,2228;NB;U
0,01379;0,72796;0,005323;1,009;-69,244;0,044322;0,027613;0,29215;1,1142;0,21267;0,027613;0,046686;0,07558;0,027613;2180;0,16743;1,3737;0,027613;0,017123;59,189;0,11859;0,008551;0,12184;0,21267;0,14844;0,0132;0,42919;0,017123;149,16;2,447;0,16291;0,11859;1,6156;0,34917;0,07354;0,067456;0,11243;0,07354;126,04;66,855;0,052731;0,56686;65,95;0,024323;0,015083;0,8198;0,59146;0,40866;0,52743;0,86596;0,10251;0,06484;0,89749;0,64185;6,1667;5,4596;133,87;2,7265;3,9994;NB;U
-0,12221;0,66844;0,016038;1,0243;-17,356;0;-0,12801;0,49602;1,4383;0,33156;-0,103085;-0,277309;-0,06363;-0,12801;-514,64;-0,126267;1,496;-0,12801;-0,112564;15,72;0;-0,102722;-0,299619;0,28492;-0,126917;0,049571;0,46466;-0,090276;195,59;1,8661;1,8437;0,307578;1,4383;0,33957;0,222054;0,017503;0,51348;0;168,74;153,02;-1,069795;0,93049;18,345;-0,043393;-0,03017;1,012;0,66043;0,53587;1,0248;1,0496;0,14311;-0,329713;0,86333;0,024173;23,219;2,3853;167,6;2,1778;4,4455;NB;U
0,25061;0,2956;0,10004;1,3741;6,9771;0;0,25061;2,3829;1,443;0,7044;0,25187;0,93717;0,17529;0,25061;426,56;0,85568;3,3829;0,25061;0,17367;19,419;0;0,172698;0,60114;0,12339;0,85568;0,15815;0,20469;0,215666;95,681;3,8148;3,451;0,006399;1,443;0,73259;0,004435;0,014083;1,0729;0;91,992;72,572;3,2643;1,087;27,47;-0,002329;-0,001614;1,2431;0,26741;0,26214;1,1136;1,1582;0,29307;0,35578;0,71194;0,040019;18,796;5,0295;67,64;5,3962;2,2813;NB;U
0,19348;0,19223;0,31512;2,96;30,04;0,25496;0,21048;4,2021;0,95124;0,80777;0,21048;1,3091;0,24245;0,21048;247,63;1,474;5,2021;0,21048;0,1801;34,691;0,14899;0,16556;0,28242;0,80777;1,3856;0,60127;0,12587;0,1801;47,765;7,6416;0,77507;0,14899;1,45;0,83922;0,12749;0,95003;0,028485;0,12749;100,93;66,238;1,7419;2,2692;33;0,076121;0,065135;2,4757;0,16078;0,13086;1,5412;1,6013;-0,051265;0,23952;1,0513;0,038941;10,521;5,5104;50,214;7,2689;2,2299;NB;U
0,17039;0,49483;-0,048375;0,88199;-21,838;0;0,17039;1,0209;2,3248;0,50517;0,20764;0,41567;0,1006;0,17039;772,25;0,47265;2,0209;0,17039;0,073293;10,216;0,20764;0,073293;0,65881;0,16409;0,47265;-0,075768;0,20848;0,089317;67,047;5,444;4,5098;0,093203;2,3248;0,59008;0,040091;0,068865;0,060835;0,089316;52,331;42,116;2,6187;0,72326;10,642;0,14415;0,062006;0,73064;0,40992;0,18369;0,79124;0,92423;0,040092;0,33729;0,93022;0,16808;35,73;8,6666;64,359;5,6714;3,6412;NB;U
0,009821;0,47304;0,34491;1,7349;5,8332;0;0,012955;1,114;2,3265;0,52696;0,017155;0,027605;0,019686;0,012955;3770;0,096816;2,114;0,012955;0,005569;9,7282;0,014264;0,004221;0,78503;0,51795;0,09019;1,8565;0,14087;0,007365;73,852;4,9423;4,9033;0,007005;2,3265;0,52696;0,003011;0,8335;0,33473;0,006131;66,372;56,644;0,15838;1,6028;9,7576;-0,018579;-0,007986;1,7212;0,46931;0,20234;2,8364;2,8364;0,003011;0,018637;0,99446;0;37,52;6,4438;73,63;4,9572;12,523;NB;U
0,250675;0,13026;0,54654;5,1956;133,41;0;0,297982;6,6767;2,2347;0,86974;0,305492;2,001825;0,269038;0,297982;58,27;2,318185;7,6767;0,297982;0,202201;4,92349;0,291465;0,172698;0,78503;0,85327;2,010605;1,691;-0,176549;0,215666;32,787;11,132;9,47785;0,307578;2,2347;0,86974;0,222054;3,611065;0,005367;0,194324;49,4384;21,56805;4,818735;5,1339;4,78758;0,267378;0,16307;5,1956;0,13026;0,089828;2,691;2,691;0,305068;0,586253;0,700755;0;74,136;16,92325;23,7897;15,343;6,9144;NB;U
0,098938;0,20326;0,57756;3,9469;153,8;0,3094;0,10919;2,8511;1,078;0,57952;0,10919;0,5571;0,11064;0,10919;528,94;0,69006;4,9198;0,10919;0,086124;22,995;0,095084;0,078041;0,38731;0,57952;0,63964;2,5505;-0,15795;0,086124;60,83;6,0003;0,4678;0,095084;1,2982;0,58679;0,075001;2,1024;0,052969;0,075001;104,08;81,082;1,2387;3,5394;24,789;0,064009;0,05049;3,8057;0,19599;0,16666;2,5591;2,5912;0,072382;0,17072;0,92762;0,012544;15,873;4,5016;56,427;6,4685;5,5984;NB;U
0,012107;0,29524;0,20869;1,9792;-5,659;0,23169;0,020751;2,231;1,0102;0,65867;0,020751;0,097359;0,046468;0,020751;2090,3;0,17462;3,3871;0,020751;0,018704;59,307;-0,001466;0,010912;0,29515;0,65867;0,14534;0,36095;0,2648;0,018704;70,836;5,1528;-0,004967;-0,001466;1,1478;0,74078;-0,001322;0,21891;0,33086;-0,001322;123,43;64,122;0,06716;1,1334;59,912;-0,03227;-0,029086;1,4288;0,21313;0,19407;1,1392;1,2812;0,010105;0,01838;0,9899;0,12465;6,1545;5,6923;70,12;5,2054;1,9189;NB;U
0,039711;0,56299;0,063264;1,1591;-28,718;0,060346;0,049546;0,47863;1,0506;0,26947;0,049546;0,12462;0,055073;0,049546;2332,9;0,15646;1,7762;0,049546;0,030978;39,817;0,073154;0,024829;0,073464;0,26947;0,13899;0,11734;0,34381;0,030978;95,324;3,8291;0,12994;0,073154;1,6374;0,43488;0,045739;0,050954;0,16572;0,045739;100,55;60,729;0,2276;0,72028;41,832;0,034616;0,021643;0,81857;0,39758;0,26116;0,49979;0,80659;0,048167;0,14737;0,95183;0,61385;9,1668;6,0103;90,732;4,0228;2,9665;NB;U
0,040058;0,69946;0,22498;1,3216;-15,004;0,1097;0,054594;0,38888;1,0083;0,27201;0,054594;0,078052;0,008241;0,054594;3364,2;0,1085;1,4297;0,054594;0,005928;22,923;0,063365;0,00435;0,14075;0,27201;0,087713;2,9774;0,075712;0,005928;27,954;13,057;0,090591;0,063365;3,264485;0,27201;0,006881;0,040857;0,27163;0,006881;49,4384;21,56805;0,069259;0,49476;23,114;0,042071;0,004568;1,3216;0,69946;0,076585;3,5998;3,5998;0,008261;0,14727;0,99174;0;15,923;16,92325;27,723;13,166;39,3715;NB;U
0,091505;0,909177;-0,163267;0,692595;-55,937;-0,255353;0,090027;0,077354;0,98798;0,071786;0,090027;0,059175;0,015538;0,090027;4774,5;0,076447;1,09994;0,090027;0,012028;24,661;0,092559;0,012225;-0,299619;-0,030869;0,077418;-0,343879;0,2022;0,012028;73,296;4,9798;0,060839;0,092559;3,264485;0,166368;0,012366;0,009881;0,4209;0,012366;49,4384;21,56805;0,18094;0,325332;24,365;0,066281;0,008855;0,56203;0,792832;0,20081;0,176913;0,530704;-0,012165;-0,14773;1,0122;0;14,801;16,92325;74,188;4,9199;39,3715;NB;U
0,027173;0,56015;0,16139;1,4804;51,407;0;0,036822;0,78522;1,181;0,43985;0,076659;0,1096;0,07106;0,036822;2436,3;0,14981;1,7852;0,036822;0,031179;4,92349;0,065114;0,023009;0,062923;0,4076;0,13259;0,32108;0,43023;0,031179;109,5;3,3334;1,9993;0,061049;1,181;0,66283;0,051694;0,16651;0,1664;0,055136;136,43;135,09;4,818735;1,4675;4,78758;0,018016;0,015255;0,8879;0,33597;0,29999;0,87507;1,3187;0,051694;0,061778;0,96923;0,50696;74,136;2,7018;103,84;3,5151;2,3495;NB;U
-0,12131;0,909177;-0,163267;0,692595;-153,197;-0,082074;-0,12801;0,077354;0,692476;0,071786;-0,044941;-0,27631;-0,06363;-0,12801;-3415,915;-0,10293;1,09994;-0,12801;-0,112564;78,209;-0,045086;-0,102722;-0,23267;0,008959;-0,077948;-0,343879;1,000054;-0,090276;269,582;1,40345;0,34461;-0,056992;0,545581;0,28884;-0,069571;0,034709;-0,204356;-0,069043;135,55;57,345;-1,069795;0,325332;65,013;-0,089999;-0,145044;0,469432;0,52766;0,712566;0,176913;0,530704;-0,075569;-0,329713;1,08138;1,411275;4,667;6,365;248,908;1,46642;0,809178;NB;U
0,079833;0,3609;0,50895;2,4102;57,644;-0,074039;0,071972;1,407;1,0242;0,5078;0,071972;0,19943;0,029785;0,071972;1437,6;0,2539;2,7709;0,071972;0,023395;4,92349;0,072023;0,02595;-0,060512;0,5078;0,27568;3,9103;0,10239;0,023395;43,855;8,3229;0,19957;0,072023;3,0982;0,5078;0,023411;0,12721;0,12942;0,023411;97,756;94,062;2,5639;2,324;4,78758;0,052363;0,017021;2,4102;0,3609;0,12015;3,9015;3,9015;0,023634;0,15721;0,97637;0;74,136;3,8804;42,819;8,5243;23,636;NB;U
0,06202;0,12214;0,50754;5,1555;134,77;0,22516;0,077773;6,4403;1,0549;0,78661;0,077773;0,63676;0,10742;0,077773;504,95;0,72284;8,1874;0,077773;0,094626;9,5493;0,032813;0,075459;0,27401;0,78661;0,59386;1,3706;-0,11115;0,094626;57,219;6,379;0,26865;0,032813;0,88662;0,78661;0,039923;3,3717;0,09268;0,039923;96,756;87,207;2,8843;4,9794;10,074;0,022299;0,027131;5,1555;0,12214;0,15676;2,1241;2,1241;0,052051;0,078844;0,94795;0;38,223;4,1855;54,241;6,7293;2,2194;NB;U
0,037291;0,10677;0,43388;5,6101;108,37;-0,071419;0,037291;8,2969;0,99541;0,88583;0,037291;0,39623;0,053943;0,037291;564,94;0,64608;9,3663;0,037291;0,029162;16,176;-0,002823;0,029162;-0,028975;0,860861;0,64608;0,91922;-0,176549;0,029162;26,74;13,65;-0,026442;-0,002823;1,3227;0,89848;-0,002208;3,5697;0,1216;-0,002208;54,813;38,638;0,65804;5,0079;16,101;-0,034512;-0,026989;4,9453;0,094115;0,073261;1,8767;1,9035;-0,004614;0,042097;1,0046;0,014282;22,565;9,4467;26,864;13,587;2,7092;NB;U
0,11228;0,38825;0,28338;2,0713;17,453;0,25923;0,14297;1,4025;1,0753;0,54453;0,14297;0,5405;0,10708;0,14297;820,16;0,44504;2,5756;0,14297;0,0886;8,3588;0,13777;0,06958;0,33364;0,54453;0,36598;0,62682;0,10624;0,0886;64,337;5,6733;0,35483;0,13777;1,6619;0,66826;0,085374;1,4817;0,076169;0,085374;49,4384;26,919;3,0383;1,9316;8,9881;0,10795;0,066897;1,4112;0,26452;0,17627;1,2044;1,4781;0,07002;0,2062;0,92998;0,22724;43,667;13,559;59,832;6,1004;3,5693;NB;U
0,009598;0,71444;0,084442;1,1226;-28,564;-0,065358;0,009598;0,39969;3,069865;0,28556;0,043686;0,01393;0,005463;0,009598;8030,315;0,02853;1,3997;0,009598;0,002573;36,652;0,041704;0,002573;-0,05576;0,1502;0,02853;0,37275;0,18799;0,011708;67,07;5,442;5,2484;-0,018734;3,264485;0,28556;-0,005021;0,028329;0,45371;0,011178;73,759;37,106;0,025618;0,57881;36,469;0,030919;0,008287;1,0826;0,68902;0,18375;1,2605;1,2605;-0,005021;0,033611;0,99748;0;9,9585;9,8366;67,407;5,4148;16,469;NB;U
0,1276;0,57709;0,17189;1,5484;9,4631;0,17856;0,16226;0,7223;1,1303;0,41683;0,16226;0,5177;0,14726;0,16226;853,17;0,42782;1,7328;0,16226;0,096779;26,999;0,19873;0,076105;0,23155;0,41683;0,36776;0,33397;0,32773;0,096779;77,122;4,7327;0,34437;0,19873;1,7099;0,68051;0,11853;0,12363;0,066956;0,11853;97,219;70,22;1,0289;1,1528;4,78758;0,1141;0,068054;0,84095;0,31342;0,21129;0,80987;1,3222;0,11526;0,30611;0,88474;0,63257;13,519;5,1979;68,233;5,3493;3,2574;NB;U
0,083901;0,43251;0,25091;1,6376;-45,651;0;0,10343;1,3121;1,2896;0,56749;0,11133;0,26282;0,10731;0,10343;1140,8;0,31995;2,3121;0,10343;0,080202;113,47;0,10125;0,06506;0,32434;0,56644;0,2748;0,70567;0,31532;0,083165;117,51;3,1061;2,8262;0,067237;1,2896;0,60456;0,052139;0,067248;0,10585;0,078513;174,91;61,442;0,20929;0,61888;119,71;0,066295;0,051407;1,49;0,39353;0,32195;1,596;1,7003;0,052139;0,14785;0,92247;0,065334;3,2168;5,9405;111,38;3,277;3,6269;NB;U
0,065646;0,88563;0,1058;1,2941;8,203;0,05389;0,065646;0,12358;1,1019;0,10945;0,065646;0,18246;0,079301;0,065646;2475,8;0,14743;1,1291;0,065646;0,03987;12,436;0,15462;0,03987;0,05389;0,10945;0,14743;0,19798;0,47069;0,03987;87,883;4,1533;0,17459;0,15462;1,6528;0,63529;0,09391;0,35513;0,13262;0,09391;74,887;62,451;1,1702;1,1382;13,703;0,0897;0,05448;0,52571;0,35978;0,24078;0,20479;1,1888;0,092465;0,586253;0,90754;1,411275;29,35;5,8445;79,757;4,5764;3,0809;NB;U
0,250675;0,25232;0,53218;3,7529;105,53;0;0,297982;2,9632;1,8932;0,74768;0,305492;2,001825;0,26887;0,297982;180,93;2,0174;3,9632;0,297982;0,202201;20,241;0,291465;0,172698;0,73497;0,71272;1,6637;1,9387;-0,083931;0,215666;46,671;7,8206;5,9918;0,307578;1,8932;0,74768;0,20146;2,1316;0,01785;0,194324;60,427;40,186;3,4521;3,2098;25,347;0,267378;0,16307;2,8753;0,19331;0,12787;2,7237;2,7237;0,20146;0,48473;0,77188;0;18,033;9,0828;37,269;9,7936;6,8969;NB;U
0,077911;0,64258;0,15862;1,2525;36,015;0;0,1149;0,55623;1,7225;0,35742;0,12417;0,1829;0,093197;0,1149;1461;0,24982;1,5562;0,1149;0,066706;4,92349;0,067991;0,045231;0,074792;0,3133;0,19226;0,74416;0,34429;0,072087;149,69;2,4384;2,3839;0,19064;1,7225;0,36964;0,11067;0,086573;0,18851;0,039472;155,21;153,207;4,818735;1,2444;4,78758;0,02236;0,012981;1,2245;0,62822;0,4101;1,6768;1,7341;0,11067;0,21798;0,93593;0,034179;74,136;2,382385;133,12;2,7419;8,0809;NB;U
0,027561;0,909177;0,065359;1,5525;-23,237;0;0,03179;0,096428;0,79599;0,087948;0,076355;0,26874;0,10007;0,03179;4179,3;0,087336;1,09994;0,03179;0,039937;6,5328;0,070909;0,034625;0,042342;0,05756;0,082699;0,080062;1,000054;0,08829;55,734;6,5489;0,84938;0,021312;0,79599;0,75845;0,026774;0,94224;0,25596;0,089083;49,4384;26,57;1,9346;1,4321;6,7125;0,023044;0,02895;0,469432;0,11829;0,1527;0,176913;0,92907;0,026774;0,31338;0,96446;1,411275;55,872;13,737;54,242;6,7291;0,97506;NB;U
-0,068533;0,8365;-0,16324;0,75935;-68,83;-0,255353;-0,068533;0,19546;1,6171;0,1635;-0,065997;-0,10103;-0,031941;-0,068533;-3415,915;-0,06175;1,1955;-0,068533;-0,042379;29,815;0;-0,042379;-0,299619;0,15169;-0,06175;-0,33664;0,51714;-0,082848;157,3;2,3205;1,8817;0,009437;1,6171;0,24923;0,005836;0,009881;1,0729;0;115,68;85,861;-0,51881;0,56461;30,632;-0,01688;-0,010438;0,61578;0,67833;0,43095;0,33719;0,530704;0,026645;-0,329713;0,97499;0,52432;12,242;4,251;153,11;2,384;3,335;NB;U
0,040497;0,65836;0,12973;1,1971;7,6665;0;0,040497;0,51893;2,4356;0,34164;0,072732;0,061534;0,023507;0,040497;4197,1;0,086964;1,5189;0,040497;0,016627;11,175;0,044058;0,016627;-0,19375;0,31497;0,086964;0,61152;0,26713;0,029863;106,25;3,4352;3,434;0,17477;2,4356;0,34164;0,071758;0,02299;0,36085;0,018089;115,8;104,63;0,54309;1,0838;12,039;0,027301;0,011209;1,1967;0,65812;0,2911;1,6104;1,6104;0,071758;0,11854;0,98379;0;32,663;3,4885;98,628;3,7008;11,481;NB;U
-0,12221;0,61498;-0,057729;0,905;-153,197;-0,255353;-0,12801;0,32248;0,83224;0,19832;-0,103085;-0,277309;-0,06363;-0,12801;-1283,9;-0,126267;1,6261;-0,12801;-0,112564;124,218;-0,081914;-0,102722;-0,299619;0,19832;-0,126917;-0,12827;1,000054;-0,090276;269,582;1,40345;-0,056105;-0,081914;0,545581;0,20561;-0,069571;0,1604;-0,1389;-0,069043;228,4495;153,207;-0,97462;0,59164;138,848;-0,17399;-0,145044;0,89427;0,60769;0,712566;0,44066;0,530704;-0,075569;-0,329713;1,08138;0,036778;2,93837;2,382385;248,908;1,46642;0,809178;NB;U
